"x"	"y"	"pointID"	"ancID"	"anc.x"	"anc.y"	"lake"
-848557.29477393	2081480.98706401	18	1	-848508.805788654	2081341.40823637	"SLV"
-848517.934214414	2081276.76683415	19	1	-848508.805788654	2081341.40823637	"SLV"
-848503.039566785	2081341.04745863	20	1	-848508.805788654	2081341.40823637	"SLV"
-848494.041165373	2081327.47041219	21	1	-848508.805788654	2081341.40823637	"SLV"
-848417.064385656	2081515.56193963	22	1	-848508.805788654	2081341.40823637	"SLV"
-848488.735015199	2081230.88424438	23	1	-848508.805788654	2081341.40823637	"SLV"
-848489.068489573	2081357.92763747	24	1	-848508.805788654	2081341.40823637	"SLV"
-848497.43845607	2081356.39909065	25	1	-848508.805788654	2081341.40823637	"SLV"
-848496.651558105	2081310.8107133	26	1	-848508.805788654	2081341.40823637	"SLV"
-848448.228892162	2081208.04193561	27	1	-848508.805788654	2081341.40823637	"SLV"
-848508.965812659	2081323.73139224	28	1	-848508.805788654	2081341.40823637	"SLV"
-848391.792167208	2081343.46803012	29	1	-848508.805788654	2081341.40823637	"SLV"
-848465.853683965	2081342.47630076	30	1	-848508.805788654	2081341.40823637	"SLV"
-848502.556190026	2081297.5270882	31	1	-848508.805788654	2081341.40823637	"SLV"
-848472.793287311	2081341.96773609	32	1	-848508.805788654	2081341.40823637	"SLV"
-848463.131399935	2081366.28257657	33	1	-848508.805788654	2081341.40823637	"SLV"
-848609.912803763	2081451.2411605	34	1	-848508.805788654	2081341.40823637	"SLV"
-848514.556060856	2081505.47599556	35	1	-848508.805788654	2081341.40823637	"SLV"
-848422.205915135	2081323.00552175	36	1	-848508.805788654	2081341.40823637	"SLV"
-848499.536596029	2081327.71436718	37	1	-848508.805788654	2081341.40823637	"SLV"
-848864.740499993	2081317.98538234	1	2	-848854.144762261	2081298.41607566	"SLV"
-848887.854992864	2081224.73825462	2	2	-848854.144762261	2081298.41607566	"SLV"
-848906.802853678	2081232.12217978	3	2	-848854.144762261	2081298.41607566	"SLV"
-848860.171351709	2081412.8561662	4	2	-848854.144762261	2081298.41607566	"SLV"
-848999.512490285	2081322.01070907	5	2	-848854.144762261	2081298.41607566	"SLV"
-848833.325821862	2081329.32957243	6	2	-848854.144762261	2081298.41607566	"SLV"
-848777.259096609	2081196.74805032	7	2	-848854.144762261	2081298.41607566	"SLV"
-848902.330683934	2081327.95059237	8	2	-848854.144762261	2081298.41607566	"SLV"
-848858.856762802	2081247.23220121	9	2	-848854.144762261	2081298.41607566	"SLV"
-848864.980664913	2081275.99571161	10	2	-848854.144762261	2081298.41607566	"SLV"
-848856.045262383	2081303.78647452	11	2	-848854.144762261	2081298.41607566	"SLV"
-848857.57151488	2081322.70902143	12	2	-848854.144762261	2081298.41607566	"SLV"
-848902.247341315	2081123.59701117	13	2	-848854.144762261	2081298.41607566	"SLV"
-848815.809544561	2081355.43186349	14	2	-848854.144762261	2081298.41607566	"SLV"
-848867.829945205	2081211.40736153	15	2	-848854.144762261	2081298.41607566	"SLV"
-848878.008439405	2081281.65980972	16	2	-848854.144762261	2081298.41607566	"SLV"
-848907.502829888	2081266.37234819	17	2	-848854.144762261	2081298.41607566	"SLV"
-848866.68893613	2081316.89978213	18	2	-848854.144762261	2081298.41607566	"SLV"
-848871.858660885	2081329.10071485	19	2	-848854.144762261	2081298.41607566	"SLV"
-848889.437107362	2081226.67649122	20	2	-848854.144762261	2081298.41607566	"SLV"
-848856.871498838	2081251.34741553	21	2	-848854.144762261	2081298.41607566	"SLV"
-848838.742289907	2081323.55248096	22	2	-848854.144762261	2081298.41607566	"SLV"
-848999.587008335	2081283.97162635	23	2	-848854.144762261	2081298.41607566	"SLV"
-848857.58522063	2081324.51783463	24	2	-848854.144762261	2081298.41607566	"SLV"
-848853.676572355	2081300.69641679	25	2	-848854.144762261	2081298.41607566	"SLV"
-848897.16156459	2081402.95593493	26	2	-848854.144762261	2081298.41607566	"SLV"
-848899.395132554	2081235.68766221	27	2	-848854.144762261	2081298.41607566	"SLV"
-848860.921219619	2081365.68623199	28	2	-848854.144762261	2081298.41607566	"SLV"
-848873.144008668	2081269.59791221	29	2	-848854.144762261	2081298.41607566	"SLV"
-848847.082468476	2081308.09142113	30	2	-848854.144762261	2081298.41607566	"SLV"
-848905.613913133	2081254.00134783	31	2	-848854.144762261	2081298.41607566	"SLV"
-848789.99737071	2081218.43214987	32	2	-848854.144762261	2081298.41607566	"SLV"
-848837.646002277	2081447.3886825	33	2	-848854.144762261	2081298.41607566	"SLV"
-849045.480199001	2081267.95399644	34	2	-848854.144762261	2081298.41607566	"SLV"
-848896.569432317	2081294.43177287	35	2	-848854.144762261	2081298.41607566	"SLV"
-848862.407072295	2081269.31061491	36	2	-848854.144762261	2081298.41607566	"SLV"
-848969.934577995	2081187.60295095	37	2	-848854.144762261	2081298.41607566	"SLV"
-848861.249621279	2081133.63099887	38	2	-848854.144762261	2081298.41607566	"SLV"
-848982.748642046	2081326.57182819	39	2	-848854.144762261	2081298.41607566	"SLV"
-848900.617172859	2081308.74459865	40	2	-848854.144762261	2081298.41607566	"SLV"
-848868.933749449	2081313.28504482	41	2	-848854.144762261	2081298.41607566	"SLV"
-848882.070345056	2081449.60969238	42	2	-848854.144762261	2081298.41607566	"SLV"
-848844.990479579	2081221.08657165	43	2	-848854.144762261	2081298.41607566	"SLV"
-848996.605932098	2081282.11096576	44	2	-848854.144762261	2081298.41607566	"SLV"
-848883.833053853	2081315.84723855	45	2	-848854.144762261	2081298.41607566	"SLV"
-848821.935839109	2081232.38272906	46	2	-848854.144762261	2081298.41607566	"SLV"
-848861.046938295	2081410.34684621	47	2	-848854.144762261	2081298.41607566	"SLV"
-848672.529183328	2081120.44220692	1	3	-848655.81494024	2081161.75560076	"SLV"
-848790.057906221	2081134.28353633	2	3	-848655.81494024	2081161.75560076	"SLV"
-848650.802755084	2081129.95081791	3	3	-848655.81494024	2081161.75560076	"SLV"
-848659.104564674	2081158.51786218	4	3	-848655.81494024	2081161.75560076	"SLV"
-848830.109626131	2081196.0636107	5	3	-848655.81494024	2081161.75560076	"SLV"
-848530.080256577	2081157.01661426	6	3	-848655.81494024	2081161.75560076	"SLV"
-848639.276478452	2081162.83155747	7	3	-848655.81494024	2081161.75560076	"SLV"
-848656.387379388	2081151.64557674	8	3	-848655.81494024	2081161.75560076	"SLV"
-848485.906315701	2081115.3777121	9	3	-848655.81494024	2081161.75560076	"SLV"
-848650.538975625	2080993.22039183	10	3	-848655.81494024	2081161.75560076	"SLV"
-848476.95586603	2081154.12871227	11	3	-848655.81494024	2081161.75560076	"SLV"
-848636.360843501	2081161.18828721	12	3	-848655.81494024	2081161.75560076	"SLV"
-848549.080794314	2081184.78815771	13	3	-848655.81494024	2081161.75560076	"SLV"
-848616.363426624	2081149.98663174	14	3	-848655.81494024	2081161.75560076	"SLV"
-848657.874169373	2081139.4022685	15	3	-848655.81494024	2081161.75560076	"SLV"
-848666.873923807	2081148.59600784	16	3	-848655.81494024	2081161.75560076	"SLV"
-848677.35511321	2081149.56688652	17	3	-848655.81494024	2081161.75560076	"SLV"
-848609.824732904	2081112.656867	18	3	-848655.81494024	2081161.75560076	"SLV"
-848794.886697513	2081142.87311308	19	3	-848655.81494024	2081161.75560076	"SLV"
-848666.855103381	2081157.84123221	20	3	-848655.81494024	2081161.75560076	"SLV"
-848575.138022644	2081141.13305296	21	3	-848655.81494024	2081161.75560076	"SLV"
-848710.088326365	2081154.74539839	22	3	-848655.81494024	2081161.75560076	"SLV"
-848643.908482933	2081158.59544896	23	3	-848655.81494024	2081161.75560076	"SLV"
-848511.362736795	2081199.78512188	24	3	-848655.81494024	2081161.75560076	"SLV"
-848639.397763563	2081098.1375002	25	3	-848655.81494024	2081161.75560076	"SLV"
-848795.989859243	2081134.97175841	26	3	-848655.81494024	2081161.75560076	"SLV"
-848713.193058159	2081130.30564185	27	3	-848655.81494024	2081161.75560076	"SLV"
-848653.607804371	2081161.56016575	28	3	-848655.81494024	2081161.75560076	"SLV"
-848512.565631694	2081092.61443438	29	3	-848655.81494024	2081161.75560076	"SLV"
-848601.140176154	2081156.54255628	30	3	-848655.81494024	2081161.75560076	"SLV"
-848666.022006926	2081137.86395377	31	3	-848655.81494024	2081161.75560076	"SLV"
-848511.485736897	2081249.90175393	32	3	-848655.81494024	2081161.75560076	"SLV"
-848719.831469938	2081141.31795935	33	3	-848655.81494024	2081161.75560076	"SLV"
-848574.361595532	2081148.23027186	34	3	-848655.81494024	2081161.75560076	"SLV"
-848699.520590041	2081135.1975065	35	3	-848655.81494024	2081161.75560076	"SLV"
-848672.447292509	2081141.71084039	36	3	-848655.81494024	2081161.75560076	"SLV"
-848505.519556097	2081103.65746221	37	3	-848655.81494024	2081161.75560076	"SLV"
-848677.58492797	2081148.31463161	38	3	-848655.81494024	2081161.75560076	"SLV"
-848645.093110082	2081160.16919562	39	3	-848655.81494024	2081161.75560076	"SLV"
-848604.627173456	2081138.82516264	40	3	-848655.81494024	2081161.75560076	"SLV"
-848675.929449321	2081148.88561481	41	3	-848655.81494024	2081161.75560076	"SLV"
-848460.132217988	2081405.16927624	1	4	-848636.693834084	2081424.26257105	"SLV"
-848689.180865681	2081419.57483974	2	4	-848636.693834084	2081424.26257105	"SLV"
-848646.604234963	2081440.77867173	3	4	-848636.693834084	2081424.26257105	"SLV"
-848627.632778685	2081469.12917128	4	4	-848636.693834084	2081424.26257105	"SLV"
-848640.355228601	2081449.51238486	5	4	-848636.693834084	2081424.26257105	"SLV"
-848639.335380577	2081446.21919887	6	4	-848636.693834084	2081424.26257105	"SLV"
-848739.114910894	2081424.88349217	7	4	-848636.693834084	2081424.26257105	"SLV"
-848684.285443523	2081446.62705629	8	4	-848636.693834084	2081424.26257105	"SLV"
-848645.822909577	2081472.7298719	9	4	-848636.693834084	2081424.26257105	"SLV"
-848622.016212896	2081442.03770216	10	4	-848636.693834084	2081424.26257105	"SLV"
-848500.996065083	2081483.42416157	11	4	-848636.693834084	2081424.26257105	"SLV"
-848678.072937242	2081440.33758022	12	4	-848636.693834084	2081424.26257105	"SLV"
-848657.237987503	2081445.62987705	13	4	-848636.693834084	2081424.26257105	"SLV"
-848621.383318872	2081440.70048766	14	4	-848636.693834084	2081424.26257105	"SLV"
-848671.63462186	2081561.11654799	15	4	-848636.693834084	2081424.26257105	"SLV"
-848614.378291594	2081494.91015082	16	4	-848636.693834084	2081424.26257105	"SLV"
-848635.419132509	2081485.50599426	17	4	-848636.693834084	2081424.26257105	"SLV"
-848643.33138345	2081440.66985831	18	4	-848636.693834084	2081424.26257105	"SLV"
-848634.93938867	2081449.68523931	19	4	-848636.693834084	2081424.26257105	"SLV"
-848700.631969892	2081551.378699	20	4	-848636.693834084	2081424.26257105	"SLV"
-848616.262762815	2081446.07352305	21	4	-848636.693834084	2081424.26257105	"SLV"
-848667.507690075	2081446.34239405	22	4	-848636.693834084	2081424.26257105	"SLV"
-848649.272914523	2081443.82121578	23	4	-848636.693834084	2081424.26257105	"SLV"
-848655.302408261	2081441.54932259	24	4	-848636.693834084	2081424.26257105	"SLV"
-848776.68216627	2081445.90652583	25	4	-848636.693834084	2081424.26257105	"SLV"
-848665.212065699	2081413.20111423	26	4	-848636.693834084	2081424.26257105	"SLV"
-848627.126157622	2081444.82463784	27	4	-848636.693834084	2081424.26257105	"SLV"
-848474.684074403	2081436.99634917	28	4	-848636.693834084	2081424.26257105	"SLV"
-848684.606237947	2081474.21317564	29	4	-848636.693834084	2081424.26257105	"SLV"
-848634.480206055	2081542.43735321	30	4	-848636.693834084	2081424.26257105	"SLV"
-848462.283425338	2081454.68233535	31	4	-848636.693834084	2081424.26257105	"SLV"
-848674.936102615	2081406.05742032	32	4	-848636.693834084	2081424.26257105	"SLV"
-848646.299664057	2081424.48656629	33	4	-848636.693834084	2081424.26257105	"SLV"
-848645.166739307	2081451.80402613	34	4	-848636.693834084	2081424.26257105	"SLV"
-848613.021903727	2081445.80094932	35	4	-848636.693834084	2081424.26257105	"SLV"
-848651.819992296	2081508.82718078	36	4	-848636.693834084	2081424.26257105	"SLV"
-848639.874368264	2081578.54156053	37	4	-848636.693834084	2081424.26257105	"SLV"
-848783.211544271	2081396.88103324	38	4	-848636.693834084	2081424.26257105	"SLV"
-848648.890173385	2081442.5389989	39	4	-848636.693834084	2081424.26257105	"SLV"
-848638.181225909	2081457.200182	40	4	-848636.693834084	2081424.26257105	"SLV"
-848644.728366259	2081438.99082707	41	4	-848636.693834084	2081424.26257105	"SLV"
